"# Constructed from biom file"																																								
"#OTU ID"	"Barbutim-09-2017"	"Haon-09-2017"	"Tiberias-Head-09-2017"	"Maayan1-09-2017"	"Ein7-09-2017"	"Fuliya4-09-2017"	"Tiberias-Pump-09-2017"	"Gesher-Hana-09-2017"	"Nur-09-2017"	"Barbutim-01-2018"	"Haon-01-2018"	"Tiberias-Pump-01-2018"	"Tiberias-Pool-01-2018"	"Gesher-Hana-01-2018"	"Nur-01-2018"	"Maayan1-01-2018"	"Ein7-01-2018"	"Fuliya4-01-2018"	"Barbutim-09-2018"	"Haon-09-2018"	"Tiberias-Head-09-2018"	"Tiberias-Pump-09-2018"	"Tiberias-Pool-09-2018"	"Gesher-Hana-09-2018"	"Nur-09-2018"	"Maayan1-09-2018"	"Ein7-09-2018"	"Fuliya4-09-2018"	"Barbutim-01-2019"	"Haon-01-2019"	"Tiberias-Head-01-2019"	"Tiberias-Pump-01-2019"	"Tiberias-Pool-01-2019"	"Gesher-Hana-01-2019"	"Nur-01-2019"	"Maayan1-01-2019"	"Ein7-01-2019"	"Fuliya4-01-2019"	"Tiberias-Head-06-2018"	"Tiberias-Pool-06-2018"
"aaef8"	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	198	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f372d"	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"086ec"	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	39	0	0	0	0	0	0	0	0	0	0	9202	644	0	0	0	0	0	0	0	0	0	0	0
"a4baa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1a49b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	31	0	0	0
"375c3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
"9d905"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	48	0	0	0	0
"cab32"	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
"f6104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0
"23285"	0	0	0	0	0	0	0	0	0	0	0	0	0	36	41	121	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	23	37	0	38	0	0	0
"88901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
"42124"	0	0	0	0	0	0	0	0	19	0	0	0	0	35	0	143	0	103	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
"c77f7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	35	0	0	0	0
"44316"	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
"180da"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0
"4f5bd"	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"21080"	0	0	0	0	0	0	0	0	0	0	0	692	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b70c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
"e4928"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"47a11"	230	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"134a4"	0	0	0	0	0	0	0	0	0	0	0	0	0	125	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	73	130	64	0	0	0
"19e03"	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1581	0	0	0	0	0	0	0	0
"396eb"	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0
"0c22b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"880ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	18	0	0	0	0	0
"9b934"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	33	0	0	0	0
"503da"	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
"5562f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	53	13	0	0	0
"72843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	134	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	25	93	0	0	0
"d0121"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	77	0	0	0	0	0	0
"6f275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0
"f476f"	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e6c75"	0	0	0	0	0	0	0	0	0	0	0	4645	0	0	0	57	0	0	0	0	0	0	2559	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	5511
"f86d5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	33	41	0	0	0
"6dedf"	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8d2d0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0
"35e40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0
"72e6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
"cda25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	30	0	0	0
"c4147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"86a1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	30	0	0	0
"0ed9b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	46	0	0	0	0
"889b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	34	0	0	0	0
"e176d"	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0d02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	69	0	0	0	0
"f2a17"	0	0	0	0	0	0	0	0	0	27	0	0	0	41	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7540f"	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0
"837bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
"fcb35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
"69399"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	33	0	0	0	0
"1cfbf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0
"cae49"	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0
"1f616"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"94a41"	0	0	0	13	0	0	0	0	0	0	0	0	0	90	0	0	0	0	37	0	0	0	0	2338	0	54	0	0	0	0	0	0	0	24	0	0	0	0	0	0
"f39e7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	37	0	0	0	0
"847ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	0	21	0	0	0	0	0	0	0	51	53	63	0	0	0
"ebdae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	25	0	0	0
"61e63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	23	0	0	0
"59810"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	41	0	0	0	0
"59424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	24	0	0	221	0	0
"1e3a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
"bf1a9"	0	2127	0	0	0	0	0	0	0	0	3833	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	1226	0	0	0	0	0	0	0	0	0	0
"1b0d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0
"4b70c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fd93d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e92a2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	1695	0	0	0	0	0	0	0	0	0	0	0	0
"fe134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4655e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	300	419	336	0	0	0
"610bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
"34bc8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
"02576"	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
"c1874"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	36	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e7a2a"	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	25	0	0	0	0	0
"738f8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	38	0	0	0	0
"24ced"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18e4b"	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	2670	0	0	26	0	0	0	0	0
"4abbe"	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
"b52cb"	0	0	0	0	0	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4d0a2"	0	0	0	0	0	49	0	0	0	43	0	0	0	0	0	0	0	0	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6de5a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	41	0	38	0	0	0
"38d50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	328	0	0	0	0	0	0	2031	0	0
"269d5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0
"022a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0
"8c304"	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"de9e7"	0	0	0	0	0	0	0	0	0	0	0	0	0	35	79	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	114	172	81	0	0	0
"06006"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	141	95	109	0	0	0
"bdff2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	91	77	0	0	0
"2cf1e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0
"1ff4b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
"c3843"	0	0	0	0	0	0	0	0	0	0	0	0	0	22	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
"bba97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838	45	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"33824"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	0	27	0	0	0
"96bb8"	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
"0d760"	0	0	0	0	36	18	0	9	0	0	0	0	0	92	0	74	0	288	0	0	0	0	0	2024	0	557	43	150	0	0	0	0	0	0	0	0	0	51	0	0
"c3592"	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
"5064e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
"fc410"	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"03c5a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	40	43	81	0	0	0
"21bbd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	24	51	0	0	0
"ce9c1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	596	71	510	0	0	0
"fc3b4"	0	0	0	13	51	41	0	6	0	0	0	0	0	340	0	112	65	427	0	0	0	0	0	1343	0	59	0	193	0	0	0	0	0	30	0	0	0	164	0	0
"524ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0
"079a0"	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	45	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"787d1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
"9d6df"	0	0	0	0	0	0	0	13	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0
"813aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0
"bcdff"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
"180fe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	25	0	0	0
"e0741"	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"778fd"	0	0	69	0	0	0	0	0	43	0	0	175	747	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0
"7ea3d"	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12	0	0	0	61	0	0	0	0	0	76	0	0	0	0	0	0
"9c986"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
"3febe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	46	137	0	0	0	0
"667f2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7c9e7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ee838"	0	0	0	0	0	0	0	0	117	0	0	0	0	57	0	153	0	76	0	0	0	0	0	98	723	61	0	7	0	0	0	0	0	0	125	0	0	0	0	0
"630e6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
"2fcab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
"f57f3"	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7ae0a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	2566	6887	3526	4848	0	0	0
"c21b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f3bdf"	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	24	83	0	0	0
"f7a13"	0	0	0	43	0	0	0	22	0	0	0	0	0	0	63	27	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
"8cf65"	0	0	0	0	0	0	0	0	0	0	0	0	0	24	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	47	0	0	0
"ba68c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	81	0	0	0	0
"b6cea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	31	19	0	0	0
"a018b"	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a4ed7"	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"76c2a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	31	0	0
"5a300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3b0a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0
"878a0"	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"23097"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
"b5c10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	67	0	0	0
"70d1b"	0	0	0	0	0	0	0	0	0	0	0	0	0	97	243	398	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	63	97	107	196	0	0	0
"68c3a"	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
"c7a4a"	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	889	0	0	0	0	0	0	0	0	0	353	0	0	0	0	475	0
"21329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e4b39"	0	0	0	13	0	0	0	0	0	0	0	0	0	0	58	0	13	390	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	72	0	0
"dd554"	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	141	0	0	0	0	0	0	0	26	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
"9fe28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	111	120	0	0	0
"2271f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	35	0	24	0	0	0
"cac04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	45	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	24	0	0	0
"8e994"	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
"4ac9e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	25	0	0	0
"efb6d"	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	40	647	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
"18d02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	25	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aded8"	0	0	0	0	8	0	0	0	0	0	0	0	0	164	0	0	0	222	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
"4005b"	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"41b83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0
"30e74"	19	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	39	0	0	0
"570e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	249	0	0
"74365"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
"1a7a9"	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
