"#_Constructed_from_biom_file"																																								
"OTU_ID"	"Barbutim_09_2017_W"	"Haon_09_2017_W"	"Tiberias_Head_09_2017_W"	"Maayan1_09_2017_W"	"Ein7_09_2017_W"	"Fuliya4_09_2017_W"	"Tiberias_Pump_09_2017_W"	"Gesher_hana_09_2017_W"	"Nur_09_2017_W"	"Barbutim_01_2018_W"	"Haon_01_2018_W"	"Tiberias_Pump_01_2018_W"	"Tiberias_Pool_01_2018_W"	"Gesher_hana_01_2018_W"	"Nur_01_2018_W"	"Maayan1_01_2018_W"	"Ein7_01_2018_W"	"Fuliya4_01_2018_W"	"Barbutim_09_2018_W"	"Haon_09_2018_W"	"Tiberias_Head_09_2018_W"	"Tiberias_Pump_09_2018_W"	"Tiberias_Pool_09_2018_W"	"Gesher_hana_09_2018_W"	"Nur_09_2018_W"	"Maayan1_09_2018_W"	"Ein7_09_2018_W"	"Fuliya4_09_2018_W"	"Barbutim_01_2019_W"	"Haon_01_2019_W"	"Tiberias_Head_01_2019_W"	"Tiberias_Pump_01_2019_W"	"Tiberias_Pool_01_2019_W"	"Gesher_hana_01_2019_W"	"Nur_01_2019_W"	"Maayan1_01_2019_W"	"Ein7_01_2019_W"	"Fuliya4_01_2019_W"	"Tiberias_Head_06_2018_W"	"Tiberias_Pool_06_2018_W"
"778b9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002419934208039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002832700696844	0.002252519264967	0	0	0
"78883"	0.003216008576023	0	0	0	0	0	0	0	0.016336056009335	0	0	0	0	0.002180488147992	0	0.020077891632321	0	0.003722642667212	0.012552952903065	0	0	0	0	0	0	0.005653170359053	0.002126963350785	0	0.005664610207515	0	0	0	0	0	0.000501770956316	0	0	0	0	0
"81ebe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044614209320092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c0dad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003599918183678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000628558751756	0	0	0	0.010223085152752	0	0
"9de37"	0.018045381454351	0	0	0	0	0	0	0	0	0.002846195949644	0	0	0	0	0	0	0	0	0.01728756541241	0	0	0	0	0	0	0	0	0	0.005075715086932	0	0	0	0	0	0	0	0	0	0	0
"e4e04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001617781529155	0.002391957849824	0.004045827504065	0.001371820520149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001885676255269	0.001623376623377	0	0	0	0	0
"dae68"	0	0	0	0.008252770572978	0	0.007592190889371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006545130559934	0	0.001604278074866	0.000899869109948	0	0	0	0	0	0	0.000406714486431	0	0	0	0	0	0
"e130e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061415133982	0	0	0	0	0	0	0	0	0	0	0	0.00229057591623	0	0	0	0	0	0	0	0	0	0	0	0	0
"b9b18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368019136995	0	0	0.001239669421488	0	0.000681683461766	0	0	0
"1165a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000872741377638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354191263282	0.000764829188148	0.000444576170717	0	0	0
"d92ee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371534724207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413223140496	0	0	0	0	0
"72795"	0	0	0.049777312025151	0	0	0	0	0	0	0	0	0	0.059202546998181	0	0	0	0	0	0	0	0	0.017378567752662	0.096964433583099	0	0	0	0	0	0	0	0	0	0.054293581139219	0	0	0	0	0	0	0
"d0476"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005767742843075	0.003135404208553	0.016637047680266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9c6e4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002327310340369	0	0.001943412403544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127471531358	0	0	0	0
"7c2b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314375535867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000475492332686	0	0
"c96cf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001914832809374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000681683461766	0	0	0
"fc9bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005559685813104	0	0.017090597313518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003771352510538	0.002892561983471	0.004022434989519	0.007498518079431	0	0	0
"64fce"	0	0	0	0	0	0.02060737527115	0	0	0	0.004999087757708	0	0	0	0	0	0	0	0.038821844958069	0	0	0	0	0.001534950417062	0.0011308340758	0	0.018792971734148	0.049574607329843	0.035858359480054	0	0	0.043631915182819	0	0	0	0	0	0	0.1134445457067	0	0
"c7747"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000872741377638	0	0.001400400114318	0	0	0	0	0	0	0	0	0	0	0	0	0.000210597253812	0	0	0	0	0	0	0.000414937759336	0	0	0
"de737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314375535867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345589485015	0	0	0	0
"cb02e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000344174840819	0	0	0	0	0	0	0
"b9d3b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002039811493283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003566192495146	0	0
"5fa42"	0	0	0	0	0	0.027114967462039	0	0	0.021003500583431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"302bc"	0	0	0	0.006838009903325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000753889383867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fce1d"	0	0	0	0	0	0.004338394793926	0	0	0	0	0	0	0	0	0	0.012175293984195	0	0	0	0	0	0.001860575590832	0	0	0.023027186448369	0.00244461420932	0	0	0	0	0	0	0	0	0.000737898465171	0	0.001185536455246	0	0	0
"2ecc2"	0	0	0	0	0	0	0	0	0	0	0	0.001866542230518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005549819308209	0	0	0	0	0	0	0
"e5fca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002268688320036	0.000400114318377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ae7f8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002004008016032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000897046646426	0	0	0	0	0	0	0	0
"16182"	0	0	0	0	0.004481434058899	0	0	0	0.021003500583431	0	0	0	0	0	0	0.006163269936099	0	0.002822663121293	0	0	0	0	0	0	0	0.004354469060351	0	0	0	0	0	0	0	0	0.001416765053129	0	0	0	0	0
"084cf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114619537085	0	0.000708175174211	0	0	0	0
"78bc1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006135471204188	0	0	0	0	0	0	0.00077645492864	0	0	0	0	0.040654151790856	0
"a307a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002110149820637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391020333057	0	0	0	0	0	0	0	0
"8aad2"	0	0	0	0.003536901674133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813428972861	0	0	0	0	0	0
"aa3eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453737664007	0.007916547585024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015418176440139	0.016233766233766	0.00781825392329	0.013841138114997	0	0	0
"df0ed"	0	0	0	0	0.005441741357234	0	0	0	0	0.000565590220763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002295935850867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"801ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014557416720233	0.002486424692769	0	0	0	0	0	0	0	0	0	0.002045157068063	0.019049753473779	0	0	0	0	0	0	0	0	0	0.038950746919206	0	0
"a0ba1"	0	0	0	0	0	0	0	0	0.012835472578763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567172080009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0c1f7"	0	0	0	0	0	0	0	0	0	0	0	0.011759216052263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006991051454139	0	0	0	0	0	0	0
"e5764"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001741440377804	0.002719392668971	0.001985773562537	0	0	0
"f4ba7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004499565168072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001663831989943	0	0	0.002400711321873	0	0	0
"e9613"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840417622911	0.00185276212803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934791229959	0	0	0	0
"54689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752147579272	0	0	0	0	0	0	0	0	0	0	0.001548786783686	0	0	0	0	0	0	0
"779a0"	0	0	0	0	0	0	0	0	0	0.00034665207079	0	0	0	0	0.001357597698549	0	0.001057444984281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001623376623377	0.001784601439012	0	0	0	0
"491fc"	0	0	0	0	0.024647887323944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e09ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002193132753067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96e51"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002812166661279	0.001588081824025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002691065662002	0	0	0	0
"78fbb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001486138896828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003200948429164	0	0	0
"86e74"	0	0	0	0	0.004801536491677	0	0	0	0	0	0	0	0	0.00168811985651	0	0.00185276212803	0	0	0	0	0	0	0	0.0008224247824	0	0	0	0	0	0	0	0	0	0.000591584707535	0.000678866587957	0	0	0	0	0
"037f9"	0	0	0	0	0	0	0	0	0.022170361726955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003743315508021	0.001227094240838	0	0	0	0	0	0	0	0	0.001699620418107	0.001096621221103	0	0	0
"2f8e4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048485632091	0	0.000485853100886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000623194153306	0.003289863663308	0	0	0
"f3864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001143183766791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"94583"	0	0	0	0	0	0.03470715835141	0	0	0	0	0	0	0	0	0	0	0	0.001513601963592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fcf4c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008910744657251	0.0064639905549	0.005580420372783	0.002519264967398	0	0	0
"dbbad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002139037433155	0	0	0	0	0	0	0	0.001737780078385	0	0	0	0	0	0
"f64e5"	0	0	0	0	0	0	0	0	0	0	0	0	0.002653123104912	0	0.003361670491644	0	0.005573020863104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004288989129631	0.002863046044864	0	0.00489033787789	0	0	0
"716fa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001195751565028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"326c3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048485632091	0.00064279502401	0.000485853100886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cbef0"	0	0	0	0.005659042678614	0.002880921895006	0	0	0	0	0	0	0	0	0	0	0	0	0.010104315811004	0	0	0	0	0	0	0	0.002902979373568	0	0	0	0	0	0	0	0	0	0	0	0.001862344969687	0	0
"fd087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000828808230923	0.017631417467785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003605816856203	0	0
"ec5e7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001066683906003	0.001436835936023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d10e9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002743194766828	0	0	0	0.005440785436695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"88adc"	0	0	0.034320146712078	0	0	0	0	0	0	0	0	0.001275470524187	0.018496058217101	0	0	0	0	0	0	0	0	0.002137682593722	0.007674752085311	0	0	0	0	0	0	0	0	0	0.011443813457236	0	0	0	0	0	0	0.048309480657459
"915b7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001389921453276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001481920569058	0	0	0
"54a5e"	0	0	0	0.004715868898845	0	0	0	0	0	0	0	0	0	0	0	0.002722425984044	0	0	0	0	0	0	0	0	0	0.005729564553094	0	0	0	0	0	0	0	0	0	0.004475667101014	0	0	0	0
"26c85"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673614137972	0	0
"83123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559609785609	0	0	0	0.000364554122266	0	0	0	0	0	0	0	0	0	0	0
"79e74"	0	0	0	0.004008488564018	0.002560819462228	0	0	0	0	0	0	0	0	0	0.00219801532146	0	0.001286081737639	0.004090816117816	0	0	0	0	0	0.000582550887533	0	0.001527883880825	0	0.004354229365435	0	0	0	0	0	0.002070546476374	0	0	0.001215174866627	0.001030233387487	0	0
"21228"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003038432944371	0	0.004715633038011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c9735"	0	0	0	0	0	0.007592190889371	0	0	0.016919486581097	0	0	0	0	0	0	0	0	0.004295356923706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"28a55"	0.024120064320172	0	0	0	0	0	0	0	0	0.035230797299763	0	0	0	0	0.001907101528914	0.005180171664083	0	0	0.004205083478694	0	0	0	0	0	0	0	0	0	0.004318564217611	0	0	0	0	0	0	0	0	0	0	0
"018e5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062223227850147	0	0.117004858531009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9ebde"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003894581616062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077059869591	0	0	0
"d85da"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001180637544274	0.001869582459917	0	0	0	0
"82397"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114619537085	0	0	0	0	0	0
"25843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000457273506716	0.001227244835345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"51606"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003024548076247	0.004137440605101	0	0.00120034295513	0.001472693802414	0	0	0	0	0	0	0	0.001451489686784	0	0	0	0	0	0	0	0.001220143459292	0	0	0	0.002971827079288	0	0
"14d80"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001899134838574	0.002101044057278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1d3c1"	0	0	0	0	0	0	0	0	0	0.001368363437329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019926645744319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"caaf0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060498355201	0	0	0	0	0	0	0	0	0.00684387643211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0e6d1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001058721216017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000623194153306	0	0	0	0
"e70c2"	0	0	0	0	0	0	0	0	0	0.006476920270024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e38d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374852420307	0.007421675825732	0.005631298162419	0	0	0
"dfede"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001309061157701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004331383133465	0	0.001714775650186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"eac49"	0	0	0	0.008016977128036	0	0	0	0	0	0	0	0	0	0	0	0.002949294816047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a07b7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000971706201772	0	0	0	0	0	0	0	0	0	0	0	0.002579921480651	0	0	0	0	0.001663831989943	0.002066115702479	0.001359696334485	0.002756372258447	0	0	0
"28641"	0	0	0	0	0	0.009761388286334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001062298677267	0	0	0	0.031728244861369	0	0	0	0	0	0	0	0	0	0	0	0
"266ef"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002812166661279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003144297773497	0	0	0	0
"611de"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002070546476374	0.002508854781582	0.002719392668971	0.001185536455246	0	0	0
"0d875"	0	0	0	0	0.009282970550576	0	0	0	0.028588098016336	0	0	0.000964380152434	0	0.003446578040374	0	0.004650811056074	0	0.010308856616895	0	0	0	0	0	0	0	0.016042780748663	0	0.00121662291093	0	0	0	0	0	0	0	0	0	0	0	0
"1a1d7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743446358729	0.013423072560215	0.000628751071735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619834710744	0	0.001511558980439	0	0	0
"3bece"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006579196128105	0	0	0	0	0	0	0	0	0	0.000708382526564	0	0	0	0	0
"6f8b6"	0	0	0	0	0	0	0	0	0	0	0	0.000746616892207	0	0	0	0	0	0.005563509920229	0	0	0	0	0	0	0	0	0	0.003329704808862	0	0	0	0	0	0.001478961768838	0	0	0.00077059869591	0.002258588580259	0	0
"620d2"	0	0	0	0	0	0	0	0	0	0	0	0.031731217918806	0	0	0	0	0	0	0	0	0	0.008194449942599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"97b96"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633044946191	0	0.009112564752146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"65432"	0	0	0	0	0.00416133162612	0	0	0.01530612244898	0	0	0	0	0	0.010339734121123	0	0	0	0	0	0	0	0	0	0.009423617298335	0	0	0.064545157068063	0	0	0	0	0	0	0.000961325149745	0	0	0	0	0.040538984222043	0
"03167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000485853100886	0.002045408058908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000792487221144	0	0
"9743a"	0	0	0	0	0.00640204865557	0.034164859002169	0	0	0	0	0	0	0	0.012942252233242	0	0	0	0.012599713642872	0	0	0	0	0	0.008841066410801	0	0	0	0.007107639111225	0	0	0.080467581894794	0	0	0.004584781483399	0	0	0	0.002535959107659	0	0
"e0ae4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001002036396548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004547807439178	0.007438016528926	0.002804373689876	0.003704801422644	0	0	0
"c1404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001331369327517	0.00077059869591	0	0	0
"f467c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002699938637758	0	0	0	0	0	0	0	0.004660045836516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cca7e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310581971456	0.000531286894923	0.000878137216022	0.001066982809721	0	0	0
"ca216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000914994096812	0.001727947425075	0.000622406639004	0	0	0
"00d8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000899979545919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f74a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00462175552762	0.00327626918536	0.003512548864087	0.002608180201541	0	0	0
"4e970"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002922077922078	0.00291768171775	0.000829875518672	0	0	0
"b0e47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001777139184028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000628558751756	0	0	0	0	0	0
"28996"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002572163475279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001841255452949	0	0	0	0
"06241"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006201081408099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002292390741699	0.002420306965762	0.00345589485015	0	0	0	0
"5c07e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048214153664128	0.072727272727273	0.055181009574528	0.047747480735033	0	0	0
"cf9bf"	0	0	0	0	0	0.022234273318872	0	0	0	0	0	0	0	0.003305901385665	0	0	0	0.012313356514625	0	0	0	0	0	0.003735179220067	0.031005407040496	0.008479755538579	0	0.002721393353397	0	0	0	0	0	0	0	0	0	0.003724689939375	0	0
"7b4ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004360976295984	0	0	0	0	0	0	0	0	0	0.000479747789733	0.002457745680039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8ec6f"	0.010720028586743	0	0	0.06130629568498	0.024967989756722	0	0	0	0.025087514585764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000509886125432	0	0	0	0
"ea5f1"	0	0	0	0	0	0.017895878524946	0	0	0	0	0	0	0	0	0	0	0	0.001431785641235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000713238499029	0	0
"5485a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003305901385665	0	0.015502703520248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114619537085	0	0.002577757634128	0.000711321873148	0	0	0
"b96a5"	0	0	0	0	0.008962868117798	0	0	0	0.014002333722287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009301622112149	0	0.002372382198953	0	0	0	0	0	0	0	0	0	0	0	0	0
"b2815"	0	0	0	0.007309596793209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035905271199389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cc6f9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001588081824025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002095631641086	0	0	0	0	0
"b0cb2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619834710744	0.00201121749476	0	0	0	0
"1b69e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001131331415457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001161407285706	0	0	0	0
"2b962"	0	0	0	0.003536901674133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993124522536	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e7533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002804373689876	0.001215174866627	0	0	0
"48bf5"	0	0	0.008383547288446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f4da8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001228302679639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413223140496	0	0	0	0	0
